Data Start: 2025-10-04 09:25:19
Data End: 2025-10-04 09:43:58
Devicename: Multi Plankton Sampler MPS
IdentNo.: 5715

Net []
Range1: 0 to 5

Pressure [dbar]
Range1: 0.0 to 3000.0  Cal0: 3.067929E+3  Cal1: -5.655204E-2  Cal2: 5.574653E-7  Cal3: -3.003592E+0  Cal4: 1.484468E-4  Cal5: -1.375348E-9  Cal6: -2.595825E-1  Cal7: 7.258593E-2  Cal8: 1.46553E-8

Volume [m³]
Range1: 0 to 65000  Cal0: 2.5E-1

Flow in [m/s]
Range1: 0.0 to 9.9

Flow out [m/s]
Range1: 0.0 to 9.9

Flow ratio [%]
Range1: 0.00 to 200.00

Temperature [°C]
Range1: -2.000 to 32.000  Cal0: -2.43644E+0  Cal1: 5.90671E-4  Cal2: 0E+0

Conductivity [mS/cm]
Range1: 0.000 to 65.000  Cal0: -3.29545E-1  Cal1: 1.17396E-3  Cal2: 6.6904E-11

Salinity [PSU]
Range1: 0.000 to 94.000

Sound Vel. [m/s]
Range1: 1400.00 to 1600.00

Density [kg/m³]
Range1: 900.00 to 1100.00

Spec. Cond. [mS/cm]
Range1: 0.000 to 65.000

Header Comment

Ship:	James Cook	
Cruise:	JC28302
Station: RB_e		
Cast:	3	
Position:42 52.681 N 65 18.838 W		
Operator:C. Johnson	


Time [hh:mm:ss]	Net []	Pressure [dbar]	Volume [m³]	Flow in [m/s]	Flow out [m/s]	Flow ratio [%]	Temperature [°C]	Conductivity [mS/cm]	Salinity [PSU]	Sound Vel. [m/s]	Density [kg/m³]	Spec. Cond. [mS/cm]	Latitude	Longitude	UTC	Comments  [Index]
09:30:16	0	0.5	0	0.0	0.0	0.00	16.872	-0.002	0.000	1472.35	998.80	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:21	
09:30:17	0	0.5	0	0.0	0.0	0.00	16.872	-0.002	0.000	1472.35	998.80	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:22	
09:30:18	0	0.5	0	0.0	0.0	0.00	16.866	-0.002	0.000	1472.33	998.80	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:23	
09:30:19	0	0.5	0	0.0	0.0	0.00	16.857	-0.002	0.000	1472.30	998.80	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:24	
09:30:20	0	0.5	0	0.0	0.0	0.00	16.841	-0.002	0.000	1472.25	998.81	-0.002	42°52'40.89'' N	65°18'49.90'' W	2025-10-04 12:30:25	
09:30:21	0	0.5	0	0.0	0.0	0.00	16.831	-0.002	0.000	1472.21	998.81	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:30:26	
09:30:22	0	0.5	0	0.0	0.0	0.00	16.834	-0.002	0.000	1472.22	998.81	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:30:27	
09:30:23	0	0.5	0	0.0	0.0	0.00	16.831	-0.002	0.000	1472.21	998.81	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:30:28	
09:30:24	0	0.4	0	0.0	0.0	0.00	16.809	-0.002	0.000	1472.14	998.81	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:30:29	
09:30:25	0	0.5	0	0.0	0.0	0.00	16.803	-0.002	0.000	1472.12	998.81	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:30:30	
09:30:26	0	0.5	0	0.0	0.0	0.00	16.799	-0.002	0.000	1472.11	998.81	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:31	
09:30:27	0	0.5	0	0.0	0.0	0.00	16.795	-0.002	0.000	1472.09	998.81	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:32	
09:30:28	0	0.5	0	0.0	0.0	0.00	16.793	-0.002	0.000	1472.09	998.81	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:33	
09:30:29	0	0.4	0	0.0	0.0	0.00	16.794	-0.002	0.000	1472.09	998.81	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:34	
09:30:30	0	0.4	0	0.0	0.0	0.00	16.796	-0.001	0.000	1472.10	998.81	-0.001	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:30:35	
09:30:31	0	0.5	0	0.0	0.0	0.00	16.811	-0.002	0.000	1472.15	998.81	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:30:36	
09:30:32	0	0.4	0	0.0	0.0	0.00	16.806	-0.002	0.000	1472.13	998.81	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:30:37	
09:30:33	0	0.4	0	0.0	0.0	0.00	16.799	-0.002	0.000	1472.11	998.81	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:30:38	
09:30:34	0	0.5	0	0.0	0.0	0.00	16.793	-0.002	0.000	1472.09	998.81	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:30:39	
09:30:35	0	0.5	0	0.0	0.0	0.00	16.780	-0.002	0.000	1472.04	998.82	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:30:40	
09:30:36	0	0.4	0	0.0	0.0	0.00	16.772	-0.002	0.000	1472.02	998.82	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:30:41	
09:30:37	0	0.5	0	0.0	0.0	0.00	16.765	-0.002	0.000	1471.99	998.82	-0.002	42°52'40.87'' N	65°18'49.89'' W	2025-10-04 12:30:42	
09:30:38	0	0.5	0	0.0	0.0	0.00	16.739	-0.002	0.000	1471.91	998.82	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:43	
09:30:39	0	0.5	0	0.0	0.0	0.00	16.711	-0.002	0.000	1471.81	998.83	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:44	
09:30:40	0	0.5	0	0.0	0.0	0.00	16.703	-0.001	0.000	1471.79	998.83	-0.001	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:45	
09:30:41	0	0.5	0	0.0	0.0	0.00	16.720	-0.002	0.000	1471.84	998.83	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:46	
09:30:42	0	0.4	0	0.0	0.0	0.00	16.730	-0.001	0.000	1471.88	998.82	-0.001	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:30:47	
09:30:43	0	0.5	0	0.0	0.0	0.00	16.738	-0.002	0.000	1471.90	998.82	-0.002	42°52'40.88'' N	65°18'49.88'' W	2025-10-04 12:30:48	
09:30:44	0	0.5	0	0.0	0.0	0.00	16.732	-0.002	0.000	1471.88	998.82	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:30:49	
09:30:45	0	0.5	0	0.0	0.0	0.00	16.700	-0.002	0.000	1471.77	998.83	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:30:50	
09:30:46	0	0.5	0	0.0	0.0	0.00	16.666	-0.002	0.000	1471.66	998.84	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:30:51	
09:30:47	0	0.5	0	0.0	0.0	0.00	16.640	-0.002	0.000	1471.58	998.84	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:30:52	
09:30:48	0	0.5	0	0.0	0.0	0.00	16.622	-0.002	0.000	1471.51	998.84	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:30:53	
09:30:49	0	0.5	0	0.0	0.0	0.00	16.619	-0.002	0.000	1471.50	998.84	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:30:54	
09:30:50	0	0.5	0	0.0	0.0	0.00	16.638	-0.002	0.000	1471.57	998.84	-0.002	42°52'40.87'' N	65°18'49.89'' W	2025-10-04 12:30:55	
09:30:51	0	0.5	0	0.0	0.0	0.00	16.659	-0.002	0.000	1471.64	998.84	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:30:56	
09:30:52	0	0.4	0	0.0	0.0	0.00	16.688	-0.002	0.000	1471.74	998.83	-0.002	42°52'40.88'' N	65°18'49.90'' W	2025-10-04 12:30:57	
09:30:53	0	0.5	0	0.0	0.0	0.00	16.702	-0.002	0.000	1471.78	998.83	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:30:58	
09:30:54	0	0.5	0	0.0	0.0	0.00	16.704	-0.002	0.000	1471.79	998.83	-0.002	42°52'40.88'' N	65°18'49.89'' W	2025-10-04 12:30:59	
09:30:55	0	0.5	0	0.0	0.0	0.00	16.684	-0.002	0.000	1471.72	998.83	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:00	
09:30:56	0	0.5	0	0.0	0.0	0.00	16.678	-0.002	0.000	1471.70	998.83	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:01	
09:30:57	0	0.5	0	0.0	0.0	0.00	16.684	-0.002	0.000	1471.72	998.83	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:02	
09:30:58	0	0.5	0	0.0	0.0	0.00	16.711	-0.002	0.000	1471.81	998.83	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:03	
09:30:59	0	0.5	0	0.0	0.0	0.00	16.774	-0.002	0.000	1472.02	998.82	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:04	
09:31:00	0	0.5	0	0.0	0.0	0.00	16.823	-0.002	0.000	1472.19	998.81	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:05	
09:31:01	0	0.5	0	0.0	0.0	0.00	16.862	-0.002	0.000	1472.32	998.80	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:06	
09:31:02	0	0.4	0	0.0	0.0	0.00	16.889	-0.002	0.000	1472.41	998.80	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:07	
09:31:03	0	0.5	0	0.0	0.0	0.00	16.918	-0.002	0.000	1472.50	998.79	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:08	
09:31:04	0	0.5	0	0.0	0.0	0.00	16.969	-0.002	0.000	1472.68	998.78	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:09	
09:31:05	0	0.5	0	0.0	0.0	0.00	16.952	-0.002	0.000	1472.62	998.79	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:10	
09:31:06	0	0.4	0	0.0	0.0	0.00	16.971	-0.002	0.000	1472.68	998.78	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:11	
09:31:07	0	0.4	0	0.0	0.0	0.00	17.013	-0.002	0.000	1472.82	998.78	-0.002	42°52'40.86'' N	65°18'49.87'' W	2025-10-04 12:31:12	
09:31:08	0	0.5	0	0.0	0.0	0.00	17.055	-0.002	0.000	1472.96	998.77	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:13	
09:31:09	0	0.5	0	0.0	0.0	0.00	16.991	-0.002	0.000	1472.75	998.78	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:14	
09:31:10	0	0.4	0	0.0	0.0	0.00	16.928	-0.002	0.000	1472.54	998.79	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:15	
09:31:11	0	0.5	0	0.0	0.0	0.00	16.894	-0.002	0.000	1472.42	998.80	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:16	
09:31:12	0	0.5	0	0.0	0.0	0.00	16.823	-0.001	0.000	1472.19	998.81	-0.001	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:17	
09:31:13	0	0.5	0	0.0	0.0	0.00	16.777	-0.002	0.000	1472.03	998.82	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:18	
09:31:14	0	0.4	0	0.0	0.0	0.00	16.739	-0.002	0.000	1471.90	998.82	-0.002	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:19	
09:31:15	0	0.4	0	0.0	0.0	0.00	16.695	-0.001	0.000	1471.76	998.83	-0.001	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:20	
09:31:16	0	0.4	0	0.0	0.0	0.00	16.673	-0.001	0.000	1471.68	998.83	-0.001	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:21	
09:31:17	0	0.4	0	0.0	0.0	0.00	16.658	-0.001	0.000	1471.63	998.84	-0.001	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:22	
09:31:18	0	0.5	0	0.0	0.0	0.00	16.649	-0.002	0.000	1471.61	998.84	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:23	
09:31:19	0	0.5	0	0.0	0.0	0.00	16.640	-0.002	0.000	1471.58	998.84	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:24	
09:31:20	0	0.5	0	0.0	0.0	0.00	16.636	-0.001	0.000	1471.56	998.84	-0.001	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:25	
09:31:21	0	0.5	0	0.0	0.0	0.00	16.635	-0.002	0.000	1471.56	998.84	-0.002	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:26	
09:31:22	0	0.5	0	0.0	0.0	0.00	16.628	-0.001	0.000	1471.53	998.84	-0.001	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:27	
09:31:23	0	0.5	0	0.0	0.0	0.00	16.858	40.611	31.397	1508.28	1022.79	48.505	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:28	
09:31:24	0	0.5	0	0.0	0.1	0.00	16.866	40.988	31.717	1508.67	1023.03	48.948	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:29	
09:31:25	0	0.5	0	0.0	0.1	0.00	16.866	40.961	31.694	1508.65	1023.01	48.915	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:30	
09:31:26	0	0.9	0	0.0	0.1	0.00	16.863	40.948	31.685	1508.63	1023.01	48.903	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:31	
09:31:27	0	1.2	0	0.3	0.4	75.00	16.862	40.951	31.687	1508.64	1023.01	48.907	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:32	
09:31:28	0	1.2	0	0.3	0.3	100.00	16.862	40.967	31.701	1508.66	1023.02	48.926	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:33	
09:31:29	0	1.4	0	0.1	0.1	100.00	16.863	40.958	31.693	1508.65	1023.02	48.915	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:34	
09:31:30	0	1.7	0	0.1	0.1	100.00	16.861	40.962	31.698	1508.66	1023.02	48.922	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:35	
09:31:31	0	1.6	0	0.1	0.2	50.00	16.863	40.964	31.698	1508.66	1023.02	48.922	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:36	
09:31:32	0	1.7	0	0.1	0.3	33.33	16.873	40.968	31.693	1508.69	1023.02	48.915	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:37	
09:31:33	0	2.2	0	0.2	0.4	50.00	16.864	40.953	31.687	1508.66	1023.01	48.907	42°52'40.87'' N	65°18'49.86'' W	2025-10-04 12:31:38	
09:31:34	0	2.5	0	0.2	0.4	50.00	16.861	40.958	31.694	1508.66	1023.02	48.917	42°52'40.87'' N	65°18'49.86'' W	2025-10-04 12:31:39	
09:31:35	0	2.3	0	0.2	0.2	100.00	16.864	40.969	31.701	1508.68	1023.03	48.927	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:40	
09:31:36	0	2.5	0	0.2	0.1	200.00	16.863	40.973	31.705	1508.68	1023.03	48.933	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:41	
09:31:37	0	2.7	0	0.1	0.2	50.00	16.862	40.955	31.691	1508.67	1023.02	48.912	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:42	
09:31:38	0	2.7	0	0.1	0.1	100.00	16.861	40.959	31.694	1508.67	1023.02	48.917	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:43	
09:31:39	0	2.9	0	0.1	0.1	100.00	16.861	40.964	31.698	1508.68	1023.03	48.923	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:44	
09:31:40	0	3.0	0	0.0	0.1	0.00	16.862	40.960	31.695	1508.68	1023.02	48.918	42°52'40.87'' N	65°18'49.88'' W	2025-10-04 12:31:45	
09:31:41	0	3.0	0	0.1	0.1	100.00	16.864	40.958	31.691	1508.68	1023.02	48.912	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:46	
09:31:42	0	3.0	0	0.3	0.1	300.00	16.864	40.954	31.688	1508.67	1023.02	48.909	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:47	
09:31:43	0	3.0	0	0.2	0.1	200.00	16.860	40.954	31.691	1508.67	1023.02	48.913	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:48	
09:31:44	0	3.5	0	0.2	0.3	66.67	16.861	40.949	31.686	1508.67	1023.02	48.906	42°52'40.87'' N	65°18'49.86'' W	2025-10-04 12:31:49	
09:31:45	0	3.8	0	0.3	0.4	75.00	16.863	40.952	31.686	1508.69	1023.02	48.907	42°52'40.87'' N	65°18'49.86'' W	2025-10-04 12:31:50	
09:31:46	0	4.0	0	0.1	0.3	33.33	16.864	40.953	31.687	1508.69	1023.02	48.908	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:51	
09:31:47	0	4.0	0	0.1	0.2	50.00	16.864	40.951	31.684	1508.69	1023.02	48.904	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:52	
09:31:48	0	3.8	1	0.3	0.1	300.00	16.864	40.952	31.685	1508.69	1023.02	48.905	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:53	
09:31:49	0	4.1	1	0.3	0.2	150.00	16.864	40.949	31.684	1508.69	1023.02	48.903	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:54	
09:31:50	0	4.4	1	0.2	0.3	66.67	16.863	40.951	31.685	1508.69	1023.02	48.905	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:55	
09:31:51	0	4.6	1	0.1	0.3	33.33	16.866	40.954	31.686	1508.70	1023.02	48.907	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:56	
09:31:52	0	4.6	1	0.1	0.1	100.00	16.865	40.954	31.687	1508.70	1023.02	48.908	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:57	
09:31:53	0	4.7	1	0.1	0.0	0.00	16.864	40.957	31.690	1508.71	1023.03	48.912	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:58	
09:31:54	0	5.0	1	0.1	0.2	50.00	16.864	40.954	31.687	1508.71	1023.03	48.908	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:31:59	
09:31:55	0	5.2	1	0.1	0.3	33.33	16.864	40.952	31.685	1508.71	1023.03	48.905	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:32:00	
09:31:56	0	5.6	1	0.2	0.4	50.00	16.864	40.949	31.683	1508.71	1023.03	48.903	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:32:01	
09:31:57	0	5.9	1	0.2	0.4	50.00	16.864	40.952	31.685	1508.72	1023.03	48.906	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:32:02	
09:31:58	0	5.9	1	0.1	0.1	100.00	16.863	40.952	31.685	1508.72	1023.03	48.907	42°52'40.87'' N	65°18'49.87'' W	2025-10-04 12:32:03	
